"","Year","Month","Class","Order","Family","Genus","Species","D1.","Res.","V2."
"644","2013","Jul","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","possible genus 03","possible genus 03_uncl",NA,0.0158969875208648,0.0141118363026989
"645","2013","Jul","Clostridia","Hungateiclostridiaceae","Hungateiclostridiaceae_uncl","Hungateiclostridiaceae_uncl","Hungateiclostridiaceae_uncl",NA,NA,0.148174281178338
"646","2013","Jul","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307","Cyanobium PCC-6307_uncl",NA,NA,5.71176574351738
"647","2013","Jul","Deinococci","Deinococcales","Trueperaceae","Truepera","Truepera_uncl",NA,NA,0.0987828541188922
"648","2013","Jul","Desulfuromonadia","Bradymonadales","Bradymonadales_uncl","Bradymonadales_uncl","Bradymonadales_uncl",NA,NA,0.236373258070206
"649","2013","Jul","Desulfuromonadia","PB19","PB19_uncl","PB19_uncl","PB19_uncl",NA,NA,0.0529193861351208
"650","2013","Jul","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera","Rheinheimera_uncl",NA,0.151021381448216,0.0917269359675428
"651","2013","Jul","Gammaproteobacteria","Burkholderiales","Burkholderiales_uncl","Burkholderiales_uncl","Burkholderiales_uncl",NA,0.0119227406406486,0.0423355089080967
"652","2013","Jul","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax","Rubrivivax_uncl",NA,NA,0.246957135297231
"653","2013","Jul","Gammaproteobacteria","Burkholderiales","MWH-UniP1 aquatic group","MWH-UniP1 aquatic group_uncl","MWH-UniP1 aquatic group_uncl",NA,NA,0.0881989768918681
"654","2013","Jul","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Rhodocyclaceae_uncl","Rhodocyclaceae_uncl",NA,0.16691836896908,0.00705591815134944
"655","2013","Jul","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Acidibacter_uncl",NA,NA,0.236373258070206
"656","2013","Jul","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_uncl",NA,NA,0.0564473452107956
"657","2013","Jul","Microgenomatia","Candidatus Pacebacteria","Candidatus Pacebacteria_uncl","Candidatus Pacebacteria_uncl","Candidatus Pacebacteria_uncl",NA,NA,0.0282236726053978
"658","2013","Jul","Myxococcia","Myxococcales","Myxococcaceae","Myxococcaceae_uncl","Myxococcaceae_uncl",NA,NA,0.0881989768918681
"659","2013","Jul","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","P3OB-42_uncl",NA,NA,0.0246957135297231
"660","2013","Jul","Oligoflexia","0319-6G20","0319-6G20_uncl","0319-6G20_uncl","0319-6G20_uncl",NA,NA,0.324572234962074
"661","2013","Jul","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",NA,0.0635879500834592,0.402187334626918
"662","2013","Jul","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrellaceae_uncl","Silvanigrellaceae_uncl",NA,NA,0.455106720762039
"663","2013","Jul","OM190","OM190_uncl","OM190_uncl","OM190_uncl","OM190_uncl",NA,NA,0.0352795907567472
"664","2013","Jul","Parcubacteria","Candidatus Kaiserbacteria","Candidatus Kaiserbacteria_uncl","Candidatus Kaiserbacteria_uncl","Candidatus Kaiserbacteria_uncl",NA,NA,0.0458634679837714
"665","2013","Jul","Parcubacteria","GWA2-38-13b","GWA2-38-13b_uncl","GWA2-38-13b_uncl","GWA2-38-13b_uncl",NA,NA,0.423355089080967
"666","2013","Jul","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","CL500-3_uncl",NA,NA,0.18698183101076
"667","2013","Jul","Planctomycetes","Pirellulales","Pirellulaceae","Pirellulaceae_uncl","Pirellulaceae_uncl",NA,NA,0.176397953783736
"668","2013","Jul","Polyangia","Blfdi19","Blfdi19_uncl","Blfdi19_uncl","Blfdi19_uncl",NA,NA,0.370435702945846
"669","2013","Jul","Polyangia","Polyangiales","Polyangiales_uncl","Polyangiales_uncl","Polyangiales_uncl",NA,NA,0.229317339918857
"670","2013","Jul","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinaceae_uncl","Sandaracinaceae_uncl",NA,NA,0.215205503616158
"671","2013","Jul","Proteobacteria_uncl","Proteobacteria_uncl","Proteobacteria_uncl","Proteobacteria_uncl","Proteobacteria_uncl",NA,NA,0.190509790086435
"672","2013","Jul","Rhodothermia","Balneolales","Balneolaceae","Balneolaceae_uncl","Balneolaceae_uncl",NA,NA,0.211677544540483
"673","2013","Jul","Saccharimonadia","Saccharimonadales","Saccharimonadales_uncl","Saccharimonadales_uncl","Saccharimonadales_uncl",NA,NA,0.0811430587405186
"674","2013","Jul","Sericytochromatia","Sericytochromatia_uncl","Sericytochromatia_uncl","Sericytochromatia_uncl","Sericytochromatia_uncl",NA,NA,0.296348562356677
"675","2013","Jul","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium","Terrimicrobium_uncl",NA,NA,0.719703651437643
"676","2013","Jul","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Luteolibacter_uncl",NA,NA,0.141118363026989
"677","2013","Aug","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","CL500-29 marine group_uncl",NA,NA,1.26405583559519
"678","2013","Aug","Actinobacteria","Micrococcales","Microbacteriaceae","ML602J-51","ML602J-51_uncl",NA,NA,0.224893369523071
"679","2013","Aug","Alphaproteobacteria","Micavibrionales","Micavibrionales_uncl","Micavibrionales_uncl","Micavibrionales_uncl",NA,NA,0.104691740984878
"680","2013","Aug","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Captivus","Candidatus Captivus_uncl",NA,NA,0.0310197751066305
"681","2013","Aug","Alphaproteobacteria","Rhizobiales","A0839","A0839_uncl","A0839_uncl",NA,NA,0.767739433889104
"682","2013","Aug","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola","Psychroglaciecola_uncl",NA,NA,0.0348972469949593
"683","2013","Aug","Alphaproteobacteria","Rhizobiales","Rhizobiales_uncl","Rhizobiales_uncl","Rhizobiales_uncl",NA,NA,0.189996122528112
"684","2013","Aug","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_uncl","Rhodobacteraceae_uncl",NA,NA,0.694067468010857
"685","2013","Aug","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",NA,NA,0.100814269096549
"686","2013","Aug","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Roseospirillum","Roseospirillum_uncl",NA,NA,0.0232648313299729
"687","2013","Aug","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsiaceae_uncl","Rickettsiaceae_uncl",NA,NA,0.465296626599457
"688","2013","Aug","Anaerolineae","Caldilineales","Caldilineaceae","Caldilineaceae_uncl","Caldilineaceae_uncl",NA,NA,0.147343931756495
"689","2013","Aug","Bacilli","Erysipelotrichales","Erysipelotrichaceae","ZOR0006","ZOR0006_uncl",NA,NA,0.0853043815432338
"690","2013","Aug","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","Weissella_uncl",NA,NA,0.108569212873207
"691","2013","Aug","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Staphylococcus_uncl",NA,NA,0.116324156649864
"692","2013","Aug","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl",NA,NA,0.116324156649864
"693","2013","Aug","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","graminisolvens",NA,NA,0.0310197751066305
"694","2013","Aug","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","Paludibacter_uncl",NA,NA,0.0697944939899186
"695","2013","Aug","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","Dinghuibacter_uncl",NA,NA,0.0581620783249321
"696","2013","Aug","Bacteroidia","Chitinophagales","Chitinophagales_uncl","Chitinophagales_uncl","Chitinophagales_uncl",NA,NA,0.0271423032183017
"697","2013","Aug","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus_uncl",NA,NA,0.294687863512989
"698","2013","Aug","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","Marinoscillum_uncl",NA,NA,0.151221403644824
"699","2013","Aug","Bacteroidia","Flavobacteriales","Cryomorphaceae","Cryomorphaceae_uncl","Cryomorphaceae_uncl",NA,NA,0.0232648313299729
"700","2013","Aug","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10 marine group","NS10 marine group_uncl",NA,NA,0.0426521907716169
"701","2013","Aug","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",NA,NA,0.0542846064366033
"702","2013","Aug","Bacteroidia","Flavobacteriales","NS9 marine group","NS9 marine group_uncl","NS9 marine group_uncl",NA,NA,0.0969367972082202
"703","2013","Aug","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium","normanense",NA,NA,0.0465296626599457
"704","2013","Aug","Bacteroidia","Sphingobacteriales","env.OPS 17","env.OPS 17_uncl","env.OPS 17_uncl",NA,NA,0.0232648313299729
"705","2013","Aug","Bacteroidia","Sphingobacteriales","GWF2-29-10","GWF2-29-10_uncl","GWF2-29-10_uncl",NA,NA,0.139588987979837
"706","2013","Aug","Bacteroidia","Sphingobacteriales","LiUU-11-161","LiUU-11-161_uncl","LiUU-11-161_uncl",NA,NA,0.019387359441644
"707","2013","Aug","Bacteroidia","Sphingobacteriales","NS11-12 marine group","NS11-12 marine group_uncl","NS11-12 marine group_uncl",NA,NA,0.283055447848003
"708","2013","Aug","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","OM27 clade_uncl",NA,NA,0.0930593253198914
"709","2013","Aug","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter","skirrowii",NA,NA,0.0465296626599457
"710","2013","Aug","Campylobacteria","Campylobacterales","Arcobacteraceae","Pseudarcobacter","aquimarinus",NA,NA,0.329585110507949
"711","2013","Aug","Chlamydiae","Chlamydiales","Parachlamydiaceae","Parachlamydiaceae_uncl","Parachlamydiaceae_uncl",NA,NA,0.197751066304769
"712","2013","Aug","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexaceae_uncl","Roseiflexaceae_uncl",NA,NA,0.158976347421481
"713","2013","Aug","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Synechocystis CCALA 700","aquatilis",NA,NA,0.0387747188832881
"714","2013","Aug","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307","Cyanobium PCC-6307_uncl",NA,NA,9.56184567661884
"715","2013","Aug","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_uncl",NA,NA,0.100814269096549
"716","2013","Aug","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Oceanimonas","smirnovii",NA,NA,0.178363706863125
"717","2013","Aug","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera","Rheinheimera_uncl",NA,NA,0.224893369523071
"718","2013","Aug","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",NA,NA,0.279177975959674
"719","2013","Aug","Gammaproteobacteria","Burkholderiales","MWH-UniP1 aquatic group","MWH-UniP1 aquatic group_uncl","MWH-UniP1 aquatic group_uncl",NA,NA,0.934470725087243
"720","2013","Aug","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Acidibacter_uncl",NA,NA,0.240403257076386
"721","2013","Aug","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Marinobacterium","Marinobacterium_uncl",NA,NA,0.0232648313299729
"722","2013","Aug","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter_uncl",NA,NA,0.116324156649864
"723","2013","Aug","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio_uncl",NA,NA,0.2287708414114
"724","2013","Aug","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl",NA,NA,0.0271423032183017
"725","2013","Aug","Kapabacteria","Kapabacteriales","Kapabacteriales_uncl","Kapabacteriales_uncl","Kapabacteriales_uncl",NA,NA,0.372237301279566
"726","2013","Aug","Kiritimatiellae","WCHB1-41","WCHB1-41_uncl","WCHB1-41_uncl","WCHB1-41_uncl",NA,NA,0.29468786351299
"727","2013","Aug","Microgenomatia","Candidatus Pacebacteria","Candidatus Pacebacteria_uncl","Candidatus Pacebacteria_uncl","Candidatus Pacebacteria_uncl",NA,NA,0.019387359441644
"728","2013","Aug","Oligoflexia","0319-6G20","0319-6G20_uncl","0319-6G20_uncl","0319-6G20_uncl",NA,NA,0.143466459868166
"729","2013","Aug","Oligoflexia","053A03-B-DI-P58","053A03-B-DI-P58_uncl","053A03-B-DI-P58_uncl","053A03-B-DI-P58_uncl",NA,NA,0.0465296626599457
"730","2013","Aug","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",NA,NA,0.0465296626599457
"731","2013","Aug","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrellaceae_uncl","Silvanigrellaceae_uncl",NA,NA,0.221015897634742
"732","2013","Aug","Parcubacteria","GWA2-38-13b","GWA2-38-13b_uncl","GWA2-38-13b_uncl","GWA2-38-13b_uncl",NA,NA,0.174486234974796
"733","2013","Aug","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","CL500-3_uncl",NA,NA,1.29119813881349
"734","2013","Aug","Planctomycetes","Pirellulales","Pirellulaceae","Pirellulaceae_uncl","Pirellulaceae_uncl",NA,NA,0.0969367972082202
"735","2013","Aug","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinaceae_uncl","Sandaracinaceae_uncl",NA,NA,0.189996122528112
"736","2013","Aug","Rhodothermia","Balneolales","Balneolaceae","Balneolaceae_uncl","Balneolaceae_uncl",NA,NA,0.0775494377665762
"737","2013","Aug","Saccharimonadia","Saccharimonadales","Saccharimonadales_uncl","Saccharimonadales_uncl","Saccharimonadales_uncl",NA,NA,0.0853043815432338
"738","2013","Aug","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl",NA,NA,0.0426521907716169
"739","2013","Aug","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium","Terrimicrobium_uncl",NA,NA,0.0853043815432338
"740","2013","Aug","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","SH3-11_uncl",NA,NA,0.0930593253198914
"741","2013","Sep","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","CL500-29 marine group_uncl",NA,0.136102208368091,1.16099412881296
"742","2013","Sep","Acidimicrobiia","Microtrichales","Microtrichales_uncl","Microtrichales_uncl","Microtrichales_uncl",NA,NA,0.06180196883415
"743","2013","Sep","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Bryobacter_uncl",NA,NA,0.06180196883415
"744","2013","Sep","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas","Hyphomonas_uncl",NA,NA,0.189820332847746
"745","2013","Sep","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Paracaedibacteraceae_uncl","Paracaedibacteraceae_uncl",NA,NA,0.114775084977707
"746","2013","Sep","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Limibaculum","Limibaculum_uncl",NA,NA,0.2472078753366
"747","2013","Sep","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_uncl","Rhodobacteraceae_uncl",NA,NA,0.1236039376683
"748","2013","Sep","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","Rubellimicrobium_uncl",NA,NA,0.06180196883415
"749","2013","Sep","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",NA,NA,0.569460998543239
"750","2013","Sep","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12_uncl","SM2D12_uncl",NA,NA,0.0485586897982607
"751","2013","Sep","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae","Thalassobaculum","Thalassobaculum_uncl",NA,NA,0.0794596742153357
"752","2013","Sep","Anaerolineae","Caldilineales","Caldilineaceae","Caldilineaceae_uncl","Caldilineaceae_uncl",NA,NA,0.0971173795965214
"753","2013","Sep","Bacilli","Erysipelotrichales","Erysipelotrichaceae","ZOR0006","ZOR0006_uncl",NA,NA,0.203063611883636
"754","2013","Sep","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17","Bacteroidetes vadinHA17_uncl","Bacteroidetes vadinHA17_uncl",NA,NA,0.0882885269059286
"755","2013","Sep","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","Paludibacter_uncl",NA,0.043903938183255,0.0662163951794464
"756","2013","Sep","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophagaceae_uncl","Chitinophagaceae_uncl",NA,NA,0.0220721317264821
"757","2013","Sep","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_uncl","Saprospiraceae_uncl",NA,0.0965886640031611,0.0441442634529643
"758","2013","Sep","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus_uncl",NA,NA,0.119189511323004
"759","2013","Sep","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola_uncl",NA,0.140492602186416,0.0176577053811857
"760","2013","Sep","Bacteroidia","Flavobacteriales","Cryomorphaceae","Owenweeksia","Owenweeksia_uncl",NA,NA,0.0706308215247429
"761","2013","Sep","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae_uncl","Lentimicrobiaceae_uncl",NA,NA,0.114775084977707
"762","2013","Sep","Bacteroidia","Sphingobacteriales","NS11-12 marine group","NS11-12 marine group_uncl","NS11-12 marine group_uncl",NA,0.035123150546604,0.0397298371076679
"763","2013","Sep","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacteraceae_uncl","Arcobacteraceae_uncl",NA,NA,0.0706308215247429
"764","2013","Sep","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","Chitinivibrionaceae_uncl","Chitinivibrionaceae_uncl",NA,NA,0.0132432790358893
"765","2013","Sep","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfopila","Desulfopila_uncl",NA,NA,0.198649185538339
"766","2013","Sep","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium","aestuarii",NA,NA,0.0794596742153357
"767","2013","Sep","Desulfuromonadia","Geothermobacteraceae","Geothermobacter","Geothermobacter_uncl","Geothermobacter_uncl",NA,NA,0.229550169955414
"768","2013","Sep","Dojkabacteria","Dojkabacteria_uncl","Dojkabacteria_uncl","Dojkabacteria_uncl","Dojkabacteria_uncl",NA,NA,0.030900984417075
"769","2013","Sep","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium_uncl",NA,NA,0.150090495740079
"770","2013","Sep","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_uncl",NA,0.193177328006322,0.0706308215247429
"771","2013","Sep","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter","Limnobacter_uncl",NA,NA,0.0838741005606321
"772","2013","Sep","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",NA,NA,0.0529731161435571
"773","2013","Sep","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax","Rubrivivax_uncl",NA,NA,0.609190835650907
"774","2013","Sep","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32","oc32_uncl",NA,0.272204416736181,0.278108859753675
"775","2013","Sep","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechlorobacter","Dechlorobacter_uncl",NA,NA,0.0750452478700393
"776","2013","Sep","Gammaproteobacteria","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl",NA,NA,0.0264865580717786
"777","2013","Sep","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_uncl",NA,NA,0.0882885269059286
"778","2013","Sep","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacteraceae_uncl","Steroidobacteraceae_uncl",NA,NA,0.18540590650245
"779","2013","Sep","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl",NA,NA,0.0750452478700393
"780","2013","Sep","Holophagae","Holophagales","Holophagaceae","Holophagaceae_uncl","Holophagaceae_uncl",NA,NA,0.0397298371076679
"781","2013","Sep","Kapabacteria","Kapabacteriales","Kapabacteriales_uncl","Kapabacteriales_uncl","Kapabacteriales_uncl",NA,NA,0.030900984417075
"782","2013","Sep","Kiritimatiellae","WCHB1-41","WCHB1-41_uncl","WCHB1-41_uncl","WCHB1-41_uncl",NA,NA,0.547388866816757
"783","2013","Sep","Oligoflexia","0319-6G20","0319-6G20_uncl","0319-6G20_uncl","0319-6G20_uncl",NA,0.162444571278044,0.0485586897982607
"784","2013","Sep","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",NA,0.272204416736181,0.295766565134861
"785","2013","Sep","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrellaceae_uncl","Silvanigrellaceae_uncl",NA,0.360012293102691,0.0882885269059286
"786","2013","Sep","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","CL500-3_uncl",NA,NA,0.918200679821657
"787","2013","Sep","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Pirellula_uncl",NA,NA,0.0353154107623714
"788","2013","Sep","Polyangia","Blfdi19","Blfdi19_uncl","Blfdi19_uncl","Blfdi19_uncl",NA,NA,0.0529731161435571
"789","2013","Sep","Polyangia","Polyangiales","Polyangiales_uncl","Polyangiales_uncl","Polyangiales_uncl",NA,NA,0.0750452478700393
"790","2013","Sep","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinaceae_uncl","Sandaracinaceae_uncl",NA,NA,0.0485586897982607
"791","2013","Sep","Rhodothermia","Balneolales","Balneolaceae","Balneolaceae_uncl","Balneolaceae_uncl",NA,0.184396540369671,0.361982960314307
"792","2013","Sep","Rhodothermia","Balneolales","Balneolaceae","CK06-06-Mud-MAS4B-21","CK06-06-Mud-MAS4B-21_uncl",NA,NA,0.406127223767271
"793","2013","Sep","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a","TM7a_uncl",NA,NA,0.0485586897982607
"794","2013","Sep","Subgroup 22","Subgroup 22_uncl","Subgroup 22_uncl","Subgroup 22_uncl","Subgroup 22_uncl",NA,NA,0.0132432790358893
"795","2013","Sep","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04","SCGC AAA164-E04_uncl",NA,NA,0.0485586897982607
"796","2013","Sep","Verrucomicrobiae","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl",NA,NA,0.225135743610118
"797","2014","Mar","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Rhizobiales Incertae Sedis_uncl","Rhizobiales Incertae Sedis_uncl",NA,NA,0.512204881952781
"798","2014","Mar","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","Gemmobacter_uncl",NA,NA,1.42456982793117
"799","2014","Mar","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter_uncl",NA,NA,0.152060824329732
"800","2014","Mar","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_uncl",NA,NA,0.368147258903561
"801","2014","Mar","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter","Porphyrobacter_uncl",NA,NA,0.368147258903561
"802","2014","Mar","Bacteroidia","Cytophagales","Spirosomaceae","Fluviimonas","Fluviimonas_uncl",NA,NA,0.160064025610244
"803","2014","Mar","Bacteroidia","Flavobacteriales","Flavobacteriales_uncl","Flavobacteriales_uncl","Flavobacteriales_uncl",NA,NA,0.0320128051220488
"804","2014","Mar","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_uncl",NA,0.150489089541008,0.0560224089635854
"805","2014","Mar","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloroflexaceae_uncl","Chloroflexaceae_uncl",NA,NA,0.176070428171269
"806","2014","Mar","Gammaproteobacteria","211ds20","211ds20_uncl","211ds20_uncl","211ds20_uncl",NA,NA,0.104041616646659
"807","2014","Mar","Gammaproteobacteria","Burkholderiales","Burkholderiales_uncl","Burkholderiales_uncl","Burkholderiales_uncl",NA,NA,0.0160064025610244
"808","2014","Mar","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix","Leptothrix_uncl",NA,NA,0.112044817927171
"809","2014","Mar","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Berkiella","Candidatus Berkiella_uncl",NA,0.300978179082017,0.192076830732293
"810","2014","May","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","Roseomonas_uncl",NA,NA,0.47343503419253
"811","2014","May","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Paracaedibacteraceae_uncl","Paracaedibacteraceae_uncl",NA,NA,1.18734500638762
"812","2014","May","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","Gemmobacter_uncl",NA,NA,0.150296836251597
"813","2014","May","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter_uncl",NA,NA,0.849177124821523
"814","2014","May","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","aquatica",NA,NA,0.127752310813857
"815","2014","May","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",NA,NA,0.533553768693169
"816","2014","May","Alphaproteobacteria","Rickettsiales","AB1","AB1_uncl","AB1_uncl",NA,NA,0.232960096189975
"817","2014","May","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus Arcanobacter","Candidatus Arcanobacter_uncl",NA,NA,0.225445254377395
"818","2014","May","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsiaceae_uncl","Rickettsiaceae_uncl",NA,NA,0.127752310813857
"819","2014","May","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_uncl",NA,NA,1.08965206282408
"820","2014","May","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl",NA,NA,0.112722627188698
"821","2014","May","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","Phaeodactylibacter_uncl",NA,NA,0.0676335763132186
"822","2014","May","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_uncl","Saprospiraceae_uncl",NA,NA,0.120237469001278
"823","2014","May","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",NA,NA,0.105207785376118
"824","2014","May","Campylobacteria","Campylobacterales","Arcobacteraceae","Pseudarcobacter","Pseudarcobacter_uncl",NA,NA,0.112722627188698
